wl_um,n,k
8.07,1.26897835668,0.000327125664747
8.08,1.2686616727,0.000331413345396
8.09,1.26834358394,0.000335776098053
8.1,1.26802531993,0.000340150422935
8.11,1.267706129,0.000344585956887
8.12,1.26738656381,0.000349043654967
8.13,1.26706609115,0.000353555093472
8.14,1.26674514736,0.00035809778664
8.15,1.26642355561,0.000362683464251
8.16,1.26610125576,0.000367311339942
8.17,1.26577836477,0.000371974445223
8.18,1.26545460376,0.000376689556664
8.19,1.26513040447,0.000381430866696
8.2,1.2648051763,0.000386233860224
8.21,1.26447965962,0.000391054150404
8.22,1.26415311248,0.00039594334911
8.23,1.26382644187,0.000400840804492
8.24,1.26349843573,0.000405818748166
8.25,1.26317030891,0.000410804787387
8.26,1.26284113105,0.000415861328599
8.27,1.26251168104,0.000420934349181
8.28,1.26218114922,0.000426072877312
8.29,1.26185021517,0.000431235817026
8.3,1.26151831986,0.000436457096289
8.31,1.26118596292,0.000441709461465
8.32,1.26085286855,0.000447011483363
8.33,1.26051912445,0.000452353095013
8.34,1.26018464767,0.000457739350429
8.35,1.25984949997,0.000463170868082
8.36,1.25951380556,0.000468639269118
8.37,1.25917723228,0.000474161406244
8.38,1.25884013618,0.000479715510774
8.39,1.25850205333,0.000485330045855
8.4,1.25816354558,0.000490970603248
8.41,1.25782408199,0.000496675774184
8.42,1.25748432804,0.000502400573484
8.43,1.2571435318,0.000508195847409
8.44,1.25680252208,0.000514005555895
8.45,1.25646007613,0.000519896635651
8.46,1.25611744903,0.000525797978449
8.47,1.25577378531,0.000531777811928
8.48,1.25543005892,0.000537762389808
8.49,1.25508488256,0.000543836275356
8.5,1.25473964003,0.000549914239052
8.51,1.25439297979,0.000556079599556
8.52,1.25404621771,0.000562251846813
8.53,1.25369825192,0.000568505499019
8.54,1.25335011591,0.00057476965696
8.55,1.25300065698,0.000581115464746
8.56,1.25265100445,0.000587474355022
8.57,1.25230021944,0.000593909768911
8.58,1.25194920323,0.000600360793873
8.59,1.25159708184,0.000606886445173
8.6,1.25124466305,0.00061343046585
8.61,1.25089101654,0.00062005031908
8.62,1.2505370428,0.000626690386357
8.63,1.25018186002,0.000633405141218
8.64,1.24982640727,0.000640140044322
8.65,1.24947003514,0.000646943557966
8.66,1.24911325471,0.000653770492205
8.67,1.24875514511,0.000660673667954
8.68,1.24839674501,0.000667598427625
8.69,1.24803742496,0.000674591536378
8.7,1.24767772713,0.000681607953765
8.71,1.2473168264,0.000688698588179
8.72,1.24695559524,0.000695811364364
8.73,1.24659328245,0.00070299662173
8.74,1.2462306104,0.000710204016108
8.75,1.24586669381,0.000717488099414
8.76,1.24550247593,0.000724792307374
8.77,1.24513712464,0.000732172222362
8.78,1.24477146251,0.000739571257149
8.79,1.24440448384,0.000747051275793
8.8,1.24403726026,0.000754547593288
8.81,1.24366882377,0.0007621246289
